purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO000380,SUP015,PRO00133,362,28-06-2024,31-07-2024,Cancelled
PO000381,SUP012,SKU00138,269,04-06-2023,10-06-2023,In Transit
PO000382,SUP026,PRO00047,249,03-05-2025,09-05-2025,Pending 
PO000383,SUP030,ITM00025,148,28-03-2023,25-04-2023,Delayed
PO000384,SUP023,PROD00045,312,28-02-2023,16-03-2023,Cancelled
PO000385,SUP008,ITM00001,527,08-12-2024,25-01-2025,Delivered
PO000386,SUP022,PROD00160,252,25-08-2025,01-09-2025,Delayed
PO000387,SUP015,PROD00129,324,21-10-2024,28-11-2024,Pending
PO000388,SUP028,PROD00121,255,04-08-2025,08-09-2025,Pending
PO000389,SUP004,PRO00156,475,07/22/2025,27-08-2025,Pending
PO000390,SUP017,PROD00185,188,28-04-2025,07-06-2025,Cancelled
PO000391,SUP018,SKU00116,463,02-05-2025,22-05-2025,Delayed
PO000392,SUP003,SKU00101,212,01-07-2023,10-08-2023,Pending
PO000393,SUP023,PRO00030,379,27-05-2024,04-06-2024,Delivered
PO000394,SUP009,PROD00147,547,26-02-2023,06-03-2023,Pending
PO000395,SUP018,PRO00003,247,30-07-2024,15-09-2024,In Transit
PO000396,SUP017,SKU00103,310,06-12-2024,23-01-2025,Pending
PO000397,SUP012,ITM00023,336,17-01-2023,01-03-2023,In Transit
PO000398,SUP015,PRO00064,418,03-05-2024,27-05-2024,Cancelled
PO000399,SUP008,ITM00113,477,30-12-2023,08-02-2024,Delayed
PO000400,SUP008,ITM00139,442,03-08-2024,18-08-2024,In Transit
PO000401,SUP011,PRO00042,322,15-10-2023,03-12-2023,Delayed
PO000402,SUP016,PRO00078,370,16-01-2025,02-02-2025,Delayed
PO000403,SUP020,PROD00147,492,27-04-2023,06-05-2023,Delayed
PO000404,SUP015,PROD00199,429,09-04-2025,11-05-2025,
PO000405,SUP027,ITM00111,305,20-01-2024,03-07-2024,In Transit
PO000406,SUP010,PRO00039,520,19-01-2024,20-02-2024,Pending
PO000407,SUP028,PRO00028,,26-04-2023,24-05-2023,In Transit
PO000408,SUP029,PRO00014,362,27-01-2023,13-03-2023,Delivered
PO000409,SUP015,SKU00009,172,05-09-2024,21-10-2024,In Transit
PO000410,SUP012,PRO00022,356,23-01-2024,26-02-2024,Delivered
PO000411,SUP025,PROD00121,365,08-03-2025,23-03-2025,In Transit
PO000412,SUP010,PROD00185,262,30-10-2023,18-11-2023,Delayed
PO000413,SUP028,PROD00049,475,21-02-2024,26-02-2024,Delivered
PO000414,SUP017,PRO00027,239,08-04-2024,27-05-2024,Cancelled
PO000415,SUP024,ITM00096,398,15-05-2023,11-06-2023,Cancelled
PO000416,SUP006,PROD00049,128,15-12-2023,22-01-2024,Pending
PO000417,SUP025,PROD00004,,19-10-2023,01-11-2023,Delayed
PO000418,SUP027,SKU00154,240,18-01-2025,07-03-2025,Cancelled
PO000419,SUP015,SKU00072,135,28-12-2023,02-02-2024,Cancelled
PO000420,SUP006,PROD00062,60,30-09-2023,01-11-2023,Delivered
PO000421,SUP003,ITM00023,438,31-03-2025,11-04-2025,Pending
PO000422,SUP021,ITM00127,457,12-04-2023,28-04-2023,Pending
PO000423,SUP010,PRO00074,224,24-01-2023,02-02-2023,Delivered
PO000424,SUP025,SKU00154,521,08-04-2023,04/26/2023,Pending
PO000425,SUP013,SKU00181,209,27-02-2023,20-03-2023,Delivered
PO000426,SUP029,PROD00164,376,12-06-2023,01-07-2023,Delivered
PO000427,SUP020,PROD00153,513,05-09-2023,01-10-2023,Cancelled
PO000428,SUP026,SKU00054,466,23-03-2025,15-04-2025,Delivered
PO000429,SUP025,ITM00077,313,09-07-2024,21-07-2024,Cancelled
PO000430,SUP018,PROD00185,405,03-11-2023,17-12-2023,In Transit
PO000431,SUP014,PROD00123,284,30-06-2024,09-08-2024,Pending
PO000432,SUP001,PRO00156,368,24-09-2024,12-11-2024,Cancelled
PO000433,SUP005,PROD00004,64,07-04-2023,11-05-2023,Delayed
PO000434,SUP027,PRO00150,549,14-12-2023,01-01-2024,
PO000435,SUP007,ITM00065,208,17-09-2023,26-09-2023,Delayed
PO000436,SUP004,PRO00198,95,13-07-2023,22-07-2023,Delivered
PO000437,SUP005,PROD00129,154,04-07-2023,28-07-2023,Cancelled
PO000438,SUP026,PRO00155,118,15-05-2023,16-06-2023,Cancelled
PO000439,SUP011,PROD00117,275,01-11-2023,12-09-2023,Delivered
PO000440,SUP007,SKU00002,368,17-09-2023,10/15/2023,Delivered
PO000441,SUP020,PRO00161,478,13-02-2025,14-03-2025,Pending
PO000442,SUP011,PRO00155,142,28-10-2023,01-12-2023,Cancelled
PO000443,SUP007,PRO00115,405,25-09-2025,30-10-2025,Cancelled
PO000444,SUP007,ITM00071,379,10-09-2024,26-09-2024,Delivered
PO000445,SUP028,PROD00051,245,07-01-2025,21-01-2025,Delivered
PO000446,SUP030,PROD00123,367,18-05-2023,21-06-2023,Delivered
PO000447,SUP021,PROD00187,274,19-02-2024,25-03-2024,Pending
PO000448,SUP024,PROD00171,539,06-08-2025,23-07-2025,Cancelled
PO000449,SUP024,ITM00127,325,28-09-2024,06-10-2024,In Transit
PO000450,SUP018,PRO00052,419,05-09-2023,24-10-2023, Delayed 
PO000451,SUP024,ITM00166,273,03-02-2024,05-03-2024,In Transit
PO000452,SUP020,PRO00064,417,17-02-2023,01-04-2023,Delayed
PO000453,SUP012,SKU00072,81,30-07-2024,07-09-2024,Pending
PO000454,SUP019,SKU00093,486,31-10-2023,15-12-2023,Cancelled
PO000455,SUP016,PRO00163,88,23-01-2023,04-03-2023,In Transit
PO000456,SUP021,SKU00094,121,13-07-2023,08-08-2023,Pending
PO000457,SUP016,SKU00031,83,02-04-2023,08-04-2023,
PO000458,SUP002,SKU00140,543,15-03-2024,07-04-2024,Delivered
PO000459,SUP030,SKU00143,530,15-02-2023,01-04-2023,Delivered
PO000460,SUP002,PROD00117,530,11-09-2024,14-10-2024,In Transit
PO000461,SUP005,ITM00025,98,08-06-2023,21-06-2023,Delayed
PO000462,SUP010,PROD00153,492,07-02-2024,29-02-2024,Delayed
PO000463,SUP022,PROD00044,503,17-06-2023,30-07-2023,Cancelled
PO000464,SUP029,ITM00091,516,10-01-2025,30-01-2025,Delivered
PO000465,SUP012,PRO00097,478,04-07-2023,16-08-2023,Cancelled
PO000466,SUP004,PROD00199,144,17-07-2025,29-07-2025,In Transit
PO000467,SUP028,ITM00034,415,05-09-2025,17-10-2025,Delivered
PO000468,SUP012,ITM00112,543,19-10-2024,20-11-2024,Delivered
PO000469,SUP023,PRO00104,436,28-05-2024,06-07-2024,In Transit
PO000470,SUP004,ITM00110,383,18-09-2023,06-11-2023,Delivered
PO000471,SUP004,ITM00063,281,13-05-2024,30-05-2024,In Transit
PO000472,SUP004,PROD00121,307,04-09-2023,08-10-2023,Delivered
PO000473,SUP022,PRO00087,500,28-07-2024,09-09-2024,Delayed
PO000474,SUP024,SKU00026,136,19-02-2023,10-03-2023,In Transit
PO000475,SUP008,PRO00148,219,07-07-2025,17-07-2025,In Transit
PO000476,SUP017,ITM00189,130,27-10-2023,06-12-2023,Delayed
PO000477,SUP023,ITM00096,180,27-07-2025,07-09-2025,Delayed
PO000478,SUP025,PRO00144,161,29-04-2025,12-05-2025,Cancelled
PO000479,SUP001,PROD00008,285,25-04-2024,06-05-2024,In Transit
PO000480,SUP022,SKU00181,441,09-08-2024,14-08-2024,In Transit
PO000481,SUP015,ITM00134,141,18-12-2023,13-01-2024,In Transit
PO000482,SUP010,SKU00138,333,29-04-2025,10-05-2025,Cancelled
PO000483,SUP009,PRO00053,386,28-08-2023,09-10-2023,In Transit
PO000484,SUP009,PRO00003,211,16-08-2023,29-08-2023,Delayed
PO000485,SUP003,ITM00128,179,20-08-2025,14-09-2025,Cancelled
PO000486,SUP016,PROD00153,225,13-08-2024,05-09-2024,In Transit
PO000487,SUP005,SKU00026,458,11-12-2023,20-01-2024,Pending
PO000488,SUP024,PRO00007,499,18-06-2025,16-07-2025,Cancelled
PO000489,SUP002,PROD00084,62,,15-03-2025,Pending
PO000490,SUP019,PRO00039,257,17-10-2023,10-11-2023,Delivered
PO000491,SUP026,ITM00033,482,24-03-2024,10-05-2024,Pending
PO000492,SUP027,PROD00045,147,26-01-2023,19-02-2023,Delayed
PO000493,SUP004,ITM00189,161,25-06-2025,05-07-2025,Delivered
PO000494,SUP022,PRO00163,133,01-02-2024,08-03-2024,In Transit
PO000495,SUP027,PROD00149,141,12-12-2024,24-12-2024,Pending
PO000496,SUP015,PROD00018,430,25-11-2023,03-12-2023,Pending
PO000497,SUP007,PROD00171,380,04-03-2023,12-04-2023,Delivered
PO000498,SUP007,SKU00124,380,23-07-2025,18-08-2025,Cancelled
PO000499,SUP005,ITM00070,204,08-02-2025,16-03-2025,Pending
PO000500,SUP026,PRO00066,174,,25-02-2025,Pending
PO000501,SUP006,ITM00158,58,28-09-2025,27-10-2025,Delivered
PO000502,SUP027,PROD00129,177,08-01-2025,19-02-2025,Cancelled
PO000503,SUP002,PRO00060,546,18-11-2023,05-01-2024,Delivered
PO000504,SUP003,SKU00124,289,04-12-2023,14-01-2024,Pending
PO000505,SUP029,PROD00145,102,29-04-2024,15-06-2024,Delivered
PO000506,SUP018,PROD00048,378,18-01-2025,26-01-2025,Cancelled
PO000507,SUP018,ITM00025,167,13-07-2025,01-08-2025,Delayed
PO000508,SUP021,SKU00054,279,26-07-2024,30-08-2024,Pending
PO000509,SUP015,SKU00002,544,13-06-2024,07-07-2024,Delivered
PO000510,SUP025,PRO00087,295,29-06-2024,11-08-2024,Delayed
PO000511,SUP015,SKU00120,466,19-09-2023,06-11-2023,Delivered
PO000512,SUP011,ITM00139,153,13-09-2024,23-10-2024, Delayed
PO000513,SUP002,PROD00051,478,04-04-2023,22-05-2023,Delayed
PO000514,SUP024,PRO00195,260,21-08-2024,05-09-2024,Delayed
PO000515,SUP002,SKU00194,60,05-02-2023,19-03-2023,
PO000516,SUP008,ITM00105,453,22-03-2024,22-04-2024,Pending
PO000517,SUP029,ITM00015,375,23-10-2024,28-11-2024,Pending
PO000518,SUP016,PRO00029,109,01-03-2023,18-04-2023,Cancelled
PO000519,SUP009,ITM00200,192,01-01-2023,10-02-2023,Pending
PO000520,SUP027,SKU00101,325,16-03-2024,06-04-2024,Pending
PO000521,SUP026,SKU00069,201,25-08-2024,03-10-2024,Cancelled
PO000522,SUP021,PRO00151,62,15-04-2024,02-05-2024,Delivered
PO000523,SUP015,PROD00153,205,25-01-2023,01-03-2023,In Transit
PO000524,SUP001,PROD00145,131,23-03-2023,18-04-2023,Delayed
PO000525,SUP017,SKU00002,366,27-03-2023,06-05-2023,Delivered
PO000526,SUP014,SKU00152,150,14-10-2024,06-11-2024,Delayed
PO000527,SUP030,PROD00090,487,21-02-2025,10-03-2025,Cancelled
PO000528,SUP027,SKU00194,150,23-11-2023,27-12-2023,Cancelled
PO000529,SUP001,PROD00080,454,20-04-2024,18-05-2024,Cancelled
PO000530,SUP027,SKU00170,95,21-06-2023,06-07-2023,Pending
PO000531,SUP002,SKU00046,158,24-10-2023,10-12-2023,Cancelled
PO000532,SUP017,PROD00147,98,18-05-2023,30-06-2023,Pending
PO000533,SUP021,ITM00021,545,29-06-2023,04-07-2023,Delivered
PO000534,SUP022,PRO00081,435,31-01-2025,11-03-2025,
PO000535,SUP006,PROD00073,143,15-09-2023,11-10-2023,Pending
PO000536,SUP007,PRO00012,509,25-02-2025,11-04-2025,Delivered
PO000537,SUP003,SKU00054,223,13-06-2024,29-07-2024,Pending
PO000538,SUP027,ITM00040,93,24-02-2024,29-03-2024,In Transit
PO000539,SUP018,ITM00065,266,01-04-2025,25-04-2025,Pending
PO000540,SUP009,PROD00191,344,18-02-2024,04-03-2024,Delivered
PO000541,SUP026,PROD00164,308,23-03-2025,24-04-2025,Delayed
PO000542,SUP024,ITM00025,,29-05-2024,29-06-2024,Delayed 
PO000543,SUP027,PROD00185,501,12-03-2024,30-04-2024, Delivered 
PO000544,SUP023,PRO00003,468,31-01-2025,08-03-2025,Pending
PO000545,SUP008,PRO00037,146,06-05-2023,28-05-2023,Delivered
PO000546,SUP025,PRO00131,149,01-08-2025,26-08-2025,In Transit
PO000547,SUP021,PRO00074,173,18-02-2024,27-02-2024,Pending
PO000548,SUP013,ITM00114,404,26-05-2023,24-06-2023,Pending
PO000549,SUP010,PROD00177,154,11-07-2024,18-07-2024,Cancelled
PO000550,SUP019,PROD00136,493,10-04-2023,25-04-2023,In Transit
PO000551,SUP013,PROD00108,342,05-09-2024,01-10-2024,Pending
PO000552,SUP007,PRO00144,449,30-08-2025,02-10-2025,Cancelled
PO000553,SUP012,PRO00100,440,21-07-2023,13-08-2023,In Transit
PO000554,SUP022,PRO00005,123,19-02-2025,11-03-2025,Delivered
PO000555,SUP026,PRO00068,369,05-01-2023,13-01-2023,Cancelled
PO000556,SUP013,PRO00032,427,25-04-2023,09-05-2023,In Transit
PO000557,SUP018,PRO00092,229,22-06-2024,08-07-2024,Delayed
PO000558,SUP013,ITM00071,305,07-11-2023,14-12-2023,Delivered
PO000559,SUP011,PROD00149,197,13-01-2023,29-01-2023,Delayed
PO000560,SUP017,PROD00160,274,17-04-2025,05-05-2025,Pending
PO000561,SUP010,ITM00111,527,31-07-2023,19-08-2023,Delivered
PO000562,SUP012,SKU00197,364,02-02-2024,03-03-2024,Delivered
PO000563,SUP011,PRO00014,75,15-05-2025,26-05-2025,Delayed
PO000564,SUP001,ITM00172,501,29-07-2025,16-08-2025,Pending
PO000565,SUP022,ITM00176,284,30-03-2023,13-05-2023,
PO000566,SUP026,SKU00154,389,26-05-2023,09-06-2023,Cancelled
PO000567,SUP023,PRO00012,167,22-10-2023,19-11-2023,Cancelled
PO000568,SUP002,PRO00060,338,20-06-2023,02-08-2023,Delayed
PO000569,SUP025,SKU00083,521,18-06-2023,30-06-2023,In Transit
PO000570,SUP020,ITM00110,464,01-11-2024,19-11-2024,Cancelled
PO000571,SUP020,ITM00114,232,06-10-2024,12-11-2024,Cancelled
PO000572,SUP012,PRO00161,515,16-10-2023,10-11-2023,In Transit
PO000573,SUP015,PRO00119,451,05-02-2023,05-03-2023,Delivered
PO000574,SUP012,PRO00133,224,08-09-2025,14-09-2025,Delivered
PO000575,SUP009,PROD00121,168,28-06-2023,21-07-2023,Delivered
PO000576,SUP016,PROD00106,368,06-04-2025,23-04-2025,In Transit
PO000577,SUP024,PRO00146,480,,20-10-2024,Pending
PO000578,SUP030,PRO00131,123,03-02-2024,06-03-2024,Pending
PO000579,SUP020,PROD00153,204,09-02-2023,14-03-2023,Delayed
PO000580,SUP024,ITM00063,173,,30-03-2023,Pending
PO000581,SUP003,PRO00068,128,03-04-2023,09-04-2023,In Transit
PO000582,SUP023,ITM00111,533,27-09-2023,30-10-2023,Pending
PO000583,SUP026,PRO00085,349,27-08-2025,03-10-2025,Pending
PO000584,SUP014,ITM00135,447,03-07-2024,21-08-2024,Pending
PO000585,SUP015,PROD00073,549,11-01-2025,23-02-2025,Cancelled
PO000586,SUP026,PRO00092,437,22-08-2023,18-09-2023,Cancelled
PO000587,SUP030,ITM00189,502,21-11-2023,01-12-2023,Delayed
PO000588,SUP020,PROD00024,230,12-07-2023,13-08-2023,Delayed
PO000589,SUP005,PROD00191,407,16-01-2024,28-02-2024,In Transit
PO000590,SUP014,PROD00062,297,05/14/2025,12-06-2025,Delivered
PO000591,SUP006,PROD00174,470,30-12-2023,17-02-2024,Delivered
PO000592,SUP028,SKU00020,131,13-06-2023,30-06-2023,Pending
PO000593,SUP027,SKU00140,,18-11-2023,08-12-2023,Cancelled
PO000594,SUP001,ITM00111,303,18-03-2025,22-04-2025,Cancelled
PO000595,SUP007,PROD00149,349,16-10-2023,29-10-2023,In Transit
PO000596,SUP029,PROD00168,516,14-08-2023,19-09-2023,Pending
PO000597,SUP025,PRO00060,236,11-08-2023,20-09-2023,Delivered
PO000598,SUP022,SKU00141,168,30-05-2023,02-07-2023,Delayed
PO000599,SUP026,SKU00054,,21-06-2024,03-08-2024,Cancelled
PO000600,SUP023,PROD00145,485,19-09-2025,10/29/2025,In Transit
PO000601,SUP014,PROD00174,250,19-12-2023,29-01-2024,Delayed
PO000602,SUP003,SKU00061,513,11-04-2023,23-05-2023,Pending
PO000603,SUP025,SKU00152,364,21-08-2024,16-09-2024,Cancelled
PO000604,SUP025,PRO00039,50,14-08-2024,05-09-2024,Pending
PO000605,SUP026,PRO00014,51,22-05-2025,23-06-2025,Cancelled
PO000606,SUP028,PROD00167,530,30-05-2025,07-01-2025,Delayed
PO000607,SUP011,ITM00091,527,18-03-2024,27-04-2024,Pending
PO000608,SUP017,SKU00143,246,05-10-2024,19-11-2024,Pending
PO000609,SUP004,PRO00038,531,19-02-2023,26-03-2023,Cancelled
PO000610,SUP017,PRO00087,115,24-02-2023,09-03-2023,Delivered
PO000611,SUP002,ITM00111,465,22-01-2023,03-02-2023,Delayed
PO000612,SUP017,ITM00034,401,,08-12-2023,
PO000613,SUP007,ITM00189,318,28-01-2025,23-02-2025,Pending
PO000614,SUP029,PRO00074,419,10-02-2024,26-03-2024,Delivered
PO000615,SUP022,PRO00013,245,20-03-2024,04-04-2024,Delayed
PO000616,SUP020,ITM00135,369,29-07-2023,31-08-2023,In Transit
PO000617,SUP002,PROD00044,323,16-05-2024,02-07-2024,Cancelled
PO000618,SUP002,PRO00047,364,29-01-2023,13-03-2023,Delayed
PO000619,SUP023,PROD00153,252,08-04-2024,23-04-2024,Delayed
PO000620,SUP002,SKU00009,291,16-02-2024,13-03-2024,Cancelled
PO000621,SUP024,PROD00167,219,17-03-2023,04-01-2023,In Transit
PO000622,SUP027,ITM00077,,24-01-2024,04-03-2024,In Transit
PO000623,SUP026,PROD00160,274,11-12-2023,10-01-2024,Delivered
PO000624,SUP005,SKU00169,95,06-07-2024,09-08-2024,In Transit
PO000625,SUP015,PRO00144,398,18-01-2023,29-01-2023,Cancelled
PO000626,SUP022,PROD00184,250,01-04-2025,27-04-2025,Pending
PO000627,SUP002,SKU00143,533,09/16/2025,03-10-2025,Pending
PO000628,SUP004,SKU00152,79,04-06-2023,19-07-2023,Cancelled
PO000629,SUP024,ITM00172,219,19-02-2023,08-03-2023, Delivered
PO000630,SUP015,SKU00124,52,,17-05-2025,In Transit
PO000631,SUP010,ITM00126,92,08-01-2024,15-01-2024,In Transit
PO000632,SUP026,ITM00043,256,11-03-2025,25-03-2025,Pending
PO000633,SUP023,PROD00125,254,09-08-2024,22-09-2024,Pending
PO000634,SUP011,SKU00170,209,24-10-2023,11/17/2023,Pending
PO000635,SUP006,SKU00181,426,20-02-2025,27-02-2025,Pending
PO000636,SUP019,PRO00022,284,09-01-2023,25-01-2023,In Transit
PO000637,SUP029,PROD00004,456,10-03-2024,14-04-2024,Pending
PO000638,SUP004,PROD00125,129,12-05-2025,24-06-2025,Cancelled
PO000639,SUP011,SKU00140,197,07-12-2024,11-01-2025,Delivered
PO000640,SUP026,PRO00097,381,12-02-2025,19-02-2025,Delivered
PO000641,SUP024,PRO00014,461,26-01-2024,16-03-2024,Pending
PO000642,SUP008,SKU00089,455,23-02-2023,03-04-2023,Cancelled
PO000643,SUP017,PROD00177,269,26-03-2023,08-04-2023,Pending
PO000644,SUP004,ITM00071,80,05-12-2023,11-12-2023,In Transit
PO000645,SUP027,PROD00129,455,18-11-2024,05-01-2025,Pending
PO000646,SUP021,ITM00096,321,01-01-2023,18-01-2023,Delayed
PO000647,SUP017,PRO00078,301,14-10-2024,11-11-2024,Pending
PO000648,SUP026,ITM00189,457,06-06-2023,21-06-2023,Pending
PO000649,SUP030,PRO00163,382,19-09-2023,02-10-2023,Delayed
PO000650,SUP017,ITM00070,412,02-10-2023,19-11-2023,In Transit
PO000651,SUP008,PROD00184,291,10-07-2025,07-08-2025,
PO000652,SUP012,ITM00040,,26-07-2023,10-09-2023,Delivered
PO000653,SUP017,PROD00117,53,02-08-2024,20-09-2024,Pending
PO000654,SUP028,PROD00160,252,13-03-2023,25-03-2023,Pending
PO000655,SUP010,ITM00043,190,02-12-2023,19-01-2024,Cancelled
PO000656,SUP023,PROD00184,311,30-05-2024,07-07-2024,Delivered
PO000657,SUP022,PRO00007,546,16-05-2025,13-06-2025,
PO000658,SUP015,SKU00098,57,21-10-2023,05-11-2023,In Transit
PO000659,SUP028,PRO00012,248,18-06-2025,30-07-2025,Delayed
PO000660,SUP023,ITM00015,86,31-05-2025,16-06-2025,
PO000661,SUP021,ITM00114,102,24-04-2025,13-06-2025,In Transit
PO000662,SUP026,PROD00192,233,25-03-2024,05-05-2024,In Transit
PO000663,SUP005,PRO00097,245,19-07-2024,20-08-2024,Pending
PO000664,SUP003,ITM00158,61,29-06-2023,25-07-2023,Delivered
PO000665,SUP028,PROD00024,475,02-10-2024,09-10-2024,Delayed
PO000666,SUP027,PROD00073,328,11-06-2025,13-07-2025,Delayed
PO000667,SUP006,PRO00095,,18-02-2023,08-03-2023,Delivered
PO000668,SUP014,PRO00137,153,13-09-2024,23-09-2024,Delayed
PO000669,SUP021,PRO00081,54,17-11-2023,15-12-2023,Delivered
PO000670,SUP019,PRO00137,101,04-02-2025,12-02-2025,
PO000671,SUP002,PRO00053,445,20-05-2025,01-06-2025,Delayed
PO000672,SUP025,PRO00163,101,01-03-2023,06-03-2023,Pending
PO000673,SUP022,PRO00017,516,23-02-2025,28-03-2025,Delayed
PO000674,SUP022,SKU00143,375,20-08-2025,02-09-2025,Pending
PO000675,SUP003,PROD00006,389,14-07-2025,25-08-2025,Pending
PO000676,SUP005,PRO00039,470,28-01-2023,13-02-2023,Delivered
PO000677,SUP005,PRO00131,370,24-02-2025,01-04-2025,In Transit
PO000678,SUP023,ITM00172,163,16-11-2023,17-12-2023,Delayed
PO000679,SUP017,PROD00184,388,31-03-2024,28-04-2024,In Transit
PO000680,SUP024,PROD00178,159,29-01-2025,16-03-2025,Delayed
PO000681,SUP027,ITM00126,,01-08-2025,22-08-2025,Delivered
PO000682,SUP019,PRO00097,192,02/22/2024,05-03-2024,Delayed
PO000683,SUP024,PRO00027,277,25-10-2023,21-11-2023,Delayed
PO000684,SUP019,SKU00197,360,11-12-2024,19-01-2025,In Transit
PO000685,SUP004,PROD00051,432,10-01-2023,20-01-2023,Delayed
PO000686,SUP003,PRO00193,98,14-07-2023,28-08-2023,
PO000687,SUP028,PRO00115,,01-04-2025,13-05-2025,Cancelled
PO000688,SUP005,SKU00054,291,07-02-2023,29-03-2023,Delivered
PO000689,SUP027,SKU00098,190,24-05-2024,06-07-2024,Delayed
PO000690,SUP027,SKU00089,364,29-01-2023,14-02-2023,Delivered
PO000691,SUP015,ITM00105,295,21-04-2023,26-04-2023,Cancelled
PO000692,SUP024,PRO00019,177,28-08-2025,03-10-2025,Delivered
PO000693,SUP029,PRO00144,71,05-07-2025,24-07-2025,In Transit
PO000694,SUP008,PRO00183,301,03-08-2025,13-08-2025,Delayed
PO000695,SUP021,SKU00142,448,12-01-2025,07-02-2025,Delayed
PO000696,SUP007,ITM00070,265,08-07-2024,22-07-2024,Cancelled
PO000697,SUP025,PRO00012,168,13-05-2024,21-06-2024,In Transit
PO000698,SUP024,SKU00082,321,13-11-2023,20-11-2023,Delayed
PO000699,SUP028,PRO00078,529,07-11-2024,26-12-2024,Delivered
PO000700,SUP003,PROD00084,149,10-10-2023,26-11-2023,Cancelled
PO000701,SUP004,ITM00099,415,19-06-2024,01-08-2024, Delayed
PO000702,SUP008,PRO00066,228,31-03-2025,12-05-2025,
PO000703,SUP002,PRO00162,536,09-02-2024,14-03-2024,Cancelled
PO000704,SUP025,PRO00022,441,16-05-2025,14-06-2025,In Transit
PO000705,SUP008,SKU00140,332,17-05-2025,03-06-2025,In Transit
PO000706,SUP018,PRO00193,270,25-02-2023,03-03-2023,Delayed
PO000707,SUP012,ITM00036,246,27-09-2025,10-10-2025,Delivered
PO000708,SUP016,PROD00174,249,27-10-2024,09-12-2024,Delivered
PO000709,SUP015,PRO00195,394,17-07-2025,18-08-2025,Pending
PO000710,SUP005,PRO00037,480,08-03-2023,27-03-2023,Delivered
PO000711,SUP018,PRO00119,243,21-08-2023,18-09-2023,Delivered
PO000712,SUP003,PRO00042,59,11-04-2024,23-05-2024,Pending
PO000713,SUP013,PRO00150,433,10-07-2024,15-08-2024,Delayed
PO000714,SUP007,SKU00179,150,30-05-2024,21-06-2024,Cancelled
PO000715,SUP012,ITM00040,374,14-03-2023,15-04-2023,Pending
PO000716,SUP026,SKU00101,502,07-03-2024,18-04-2024,Cancelled
PO000717,SUP011,SKU00179,545,23-03-2023,04-03-2023,Delivered
PO000718,SUP026,PROD00051,196,23-07-2025,13-08-2025,Pending
PO000719,SUP004,PRO00133,393,21-06-2023,01-08-2023,Pending
PO000720,SUP018,PRO00151,166,17-04-2025,02-05-2025,Cancelled
PO000721,SUP020,PRO00019,509,01-01-2023,06-02-2023,Cancelled
PO000722,SUP016,PRO00022,286,15-08-2023,27-08-2023,Delayed
PO000723,SUP018,PRO00068,482,19-08-2025,08-09-2025,In Transit
PO000724,SUP003,SKU00094,173,26-01-2025,08-02-2025,In Transit
PO000725,SUP017,ITM00091,477,26-05-2024,03-06-2024,Pending
PO000726,SUP028,SKU00173,413,26-01-2025,03-03-2025,In Transit
PO000727,SUP022,SKU00188,481,21-02-2023,24-03-2023,Delayed
PO000728,SUP004,ITM00127,339,23-01-2023,26-02-2023,Delivered
PO000729,SUP010,SKU00031,,19-03-2025,24-03-2025,Delayed
PO000730,SUP017,PROD00080,319,08-07-2025,24-07-2025,In Transit
PO000731,SUP008,PROD00153,51,23-10-2023,07-11-2023,Delivered
PO000732,SUP030,SKU00152,465,08-08-2025,05-09-2025,Pending
PO000733,SUP001,PROD00199,230,04-03-2023,11-04-2023,In Transit
PO000734,SUP021,PROD00164,391,,19-07-2024,Pending
PO000735,SUP015,ITM00043,525,17-09-2023,30-09-2023,Cancelled
PO000736,SUP013,SKU00122,256,04-07-2025,11-08-2025,Delayed
PO000737,SUP008,PRO00109,345,01-03-2024,03/29/2024,Delayed
PO000738,SUP024,PRO00119,55,10-05-2023,16-06-2023,In Transit
PO000739,SUP005,PROD00129,107,13-11-2023,14-12-2023,In Transit
PO000740,SUP028,SKU00138,469,21-08-2025,28-09-2025,Delivered
PO000741,SUP006,ITM00036,385,11-11-2023,24-11-2023,Pending
PO000742,SUP013,ITM00050,242,28-05-2025,26-06-2025,Pending
PO000743,SUP010,PRO00005,395,09-04-2025,23-04-2025,In Transit
PO000744,SUP029,PROD00123,323,11-02-2025,13-03-2025,Delivered
PO000745,SUP007,ITM00111,246,09-02-2023,18-03-2023,Delayed
PO000746,SUP001,PRO00013,51,28-10-2023,23-11-2023,Delayed
PO000747,SUP029,SKU00061,188,05-04-2024,24-04-2024,Cancelled
PO000748,SUP025,SKU00046,204,20-05-2025,01-07-2025,Cancelled
PO000749,SUP009,PROD00123,277,17-01-2024,03-02-2024,Pending
